Date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,LeapYear,WorkingDays
2025-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2025-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2025-05-01,1.177511329,0.567973897,0.567973897,0.526410362,1.567973897,1.567973897,0,0.48790864
2025-06-01,-1.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-1.572811496,0,-3.504840235
2025-07-01,0,1,1,1,0,0,0,3
2025-08-01,-1,-1,-1,-1,0,0,0,-4
2025-09-01,1,1,0,0,0,0,0,2
2025-10-01,0,0,1,1,0,0,0,2
2025-11-01,-1,-1,-1,-1,-1,0,0,-5
2025-12-01,1,1,1,-1,-1,0,0,1
2026-01-01,0,0,0,0,1,1,0,-1.5
2026-02-01,0,0,0,0,0,0,-0.25,0
2026-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2026-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2026-05-01,-1.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-0.432026103,0,-6.51209136
2026-06-01,1.817651072,1.427188504,0.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2026-07-01,0,0,1,1,1,0,0,3
2026-08-01,0,-1,-1,-1,-1,0,0,-4
2026-09-01,0,1,1,0,0,0,0,2
2026-10-01,0,0,0,1,1,0,0,2
2026-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2026-12-01,0,1,1,1,-1,-1,0,4.5
2027-01-01,-1,-1,-1,-1,-1,0,0,-5
2027-02-01,0,0,0,0,0,0,-0.25,0
2027-03-01,-1.288872996,-0.49205214,-0.49205214,-1.49205214,-2.187283424,-1.49205214,0,-2.222182489
2027-04-01,2.293710594,1.496889739,1.496889739,2.501727337,3.192121022,1.496889739,0,7.239114085
2027-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2027-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2027-07-01,0,0,0,1,1,1,0,-0.5
2027-08-01,0,0,-1,-1,-1,-1,0,-0.5
2027-09-01,0,0,1,1,0,0,0,2
2027-10-01,0,0,0,0,1,1,0,-1.5
2027-11-01,1,1,0,0,0,0,0,2
2027-12-01,1,1,2,2,2,0,0,8
2028-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2028-02-01,0,1,0,0,0,0,0.75,1
2028-03-01,0.711127004,0.50794786,1.50794786,1.50794786,1.812716576,0.50794786,0,4.777817511
2028-04-01,-1.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-0.503110261,0,-6.760885915
2028-05-01,1.177511329,1.567973897,1.567973897,0.526410362,0.567973897,0.567973897,0,3.98790864
2028-06-01,-1.182348928,-0.572811496,-0.572811496,0.463914441,0.427188504,-0.572811496,0,-0.004840235
2028-07-01,0,-1,-1,-1,-1,0,0,-4
2028-08-01,0,1,1,1,0,0,0,3
2028-09-01,0,0,0,0,1,1,0,-1.5
2028-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2028-11-01,0,0,1,1,0,0,0,2
2028-12-01,-2,-2,-1,-1,0,0,0,-6
2029-01-01,0,1,1,0,0,0,0,2
2029-02-01,0,0,0,0,0,0,-0.25,0
2029-03-01,-0.288872996,-0.49205214,-0.49205214,0.50794786,-0.187283424,0.50794786,0,-2.222182489
2029-04-01,0.293710594,-0.503110261,-0.503110261,-0.498272663,0.192121022,-0.503110261,0,0.239114085
2029-05-01,-0.822488671,-0.432026103,0.567973897,0.526410362,-0.432026103,-0.432026103,0,0.48790864
2029-06-01,0.817651072,0.427188504,0.427188504,0.463914441,1.427188504,1.427188504,0,-0.004840235
2029-07-01,0,0,-1,-1,-1,-1,0,-0.5
2029-08-01,0,0,1,1,1,0,0,3
2029-09-01,-1,-1,-1,-1,-1,0,0,-5
2029-10-01,1,1,0,0,0,0,0,2
2029-11-01,0,0,0,1,1,0,0,2
2029-12-01,0,-2,-2,-1,-1,0,0,-6
2030-01-01,0,0,1,1,0,0,0,2
2030-02-01,0,0,0,0,0,0,-0.25,0
2030-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2030-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2030-05-01,1.177511329,0.567973897,0.567973897,1.526410362,1.567973897,0.567973897,0,3.98790864
2030-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-0.572811496,0,-7.004840235
2030-07-01,1,1,1,0,0,0,0,3
2030-08-01,0,0,0,1,1,1,0,-0.5
2030-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2030-10-01,0,1,1,0,0,0,0,2
2030-11-01,0,0,0,0,1,1,0,-1.5
2030-12-01,0,0,-2,-2,-1,-1,0,-2.5
2031-01-01,0,0,0,1,1,0,0,2
2031-02-01,0,0,0,0,0,0,-0.25,0
2031-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2031-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2031-05-01,1.177511329,0.567973897,0.567973897,0.526410362,1.567973897,1.567973897,0,0.48790864
2031-06-01,-1.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-1.572811496,0,-3.504840235
2031-07-01,0,1,1,1,0,0,0,3
2031-08-01,-1,-1,-1,-1,0,0,0,-4
2031-09-01,1,1,0,0,0,0,0,2
2031-10-01,0,0,1,1,0,0,0,2
2031-11-01,-1,-1,-1,-1,-1,0,0,-5
2031-12-01,1,1,1,-1,-1,0,0,1
2032-01-01,0,0,0,0,1,1,0,-1.5
2032-02-01,-1,-1,-1,-1,-1,-1,0.75,-2.5
2032-03-01,-1.288872996,-0.49205214,-0.49205214,-1.49205214,-2.187283424,-1.49205214,0,-2.222182489
2032-04-01,2.293710594,1.496889739,1.496889739,2.501727337,3.192121022,1.496889739,0,7.239114085
2032-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2032-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2032-07-01,0,0,0,1,1,1,0,-0.5
2032-08-01,0,0,-1,-1,-1,-1,0,-0.5
2032-09-01,0,0,1,1,0,0,0,2
2032-10-01,0,0,0,0,1,1,0,-1.5
2032-11-01,1,1,0,0,0,0,0,2
2032-12-01,1,1,2,2,2,0,0,8
2033-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2033-02-01,0,0,0,0,0,0,-0.25,0
2033-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2033-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2033-05-01,2.177511329,1.567973897,0.567973897,0.526410362,0.567973897,0.567973897,0,3.98790864
2033-06-01,-1.182348928,-0.572811496,0.427188504,0.463914441,-0.572811496,-0.572811496,0,-0.004840235
2033-07-01,-1,-1,-1,-1,0,0,0,-4
2033-08-01,1,1,1,0,0,0,0,3
2033-09-01,0,0,0,1,1,0,0,2
2033-10-01,-1,-1,-1,-1,-1,0,0,-5
2033-11-01,0,1,1,0,0,0,0,2
2033-12-01,0,1,1,2,2,2,0,1
2034-01-01,1,1,0,0,0,0,0,2
2034-02-01,0,0,0,0,0,0,-0.25,0
2034-03-01,0.711127004,0.50794786,1.50794786,1.50794786,1.812716576,0.50794786,0,4.777817511
2034-04-01,-1.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-0.503110261,0,-6.760885915
2034-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2034-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2034-07-01,0,-1,-1,-1,-1,0,0,-4
2034-08-01,0,1,1,1,0,0,0,3
2034-09-01,0,0,0,0,1,1,0,-1.5
2034-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2034-11-01,0,0,1,1,0,0,0,2
2034-12-01,-2,-2,-1,-1,0,0,0,-6
2035-01-01,0,1,1,0,0,0,0,2
2035-02-01,0,0,0,0,0,0,-0.25,0
2035-03-01,-2.288872996,-1.49205214,-1.49205214,-0.49205214,-1.187283424,-0.49205214,0,-5.722182489
2035-04-01,2.293710594,0.496889739,0.496889739,0.501727337,1.192121022,0.496889739,0,3.739114085
2035-05-01,-0.822488671,-0.432026103,0.567973897,0.526410362,-0.432026103,-0.432026103,0,0.48790864
2035-06-01,0.817651072,0.427188504,0.427188504,0.463914441,1.427188504,1.427188504,0,-0.004840235
2035-07-01,0,0,-1,-1,-1,-1,0,-0.5
2035-08-01,0,0,1,1,1,0,0,3
2035-09-01,-1,-1,-1,-1,-1,0,0,-5
2035-10-01,1,1,0,0,0,0,0,2
2035-11-01,0,0,0,1,1,0,0,2
2035-12-01,0,-2,-2,-1,-1,0,0,-6
2036-01-01,0,0,1,1,0,0,0,2
2036-02-01,0,0,0,0,1,0,0.75,1
2036-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2036-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2036-05-01,1.177511329,0.567973897,0.567973897,0.526410362,1.567973897,1.567973897,0,0.48790864
2036-06-01,-1.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-1.572811496,0,-3.504840235
2036-07-01,0,1,1,1,0,0,0,3
2036-08-01,-1,-1,-1,-1,0,0,0,-4
2036-09-01,1,1,0,0,0,0,0,2
2036-10-01,0,0,1,1,0,0,0,2
2036-11-01,-1,-1,-1,-1,-1,0,0,-5
2036-12-01,1,1,1,-1,-1,0,0,1
2037-01-01,0,0,0,0,1,1,0,-1.5
2037-02-01,0,0,0,0,0,0,-0.25,0
2037-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2037-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2037-05-01,-1.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-0.432026103,0,-6.51209136
2037-06-01,1.817651072,1.427188504,0.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2037-07-01,0,0,1,1,1,0,0,3
2037-08-01,0,-1,-1,-1,-1,0,0,-4
2037-09-01,0,1,1,0,0,0,0,2
2037-10-01,0,0,0,1,1,0,0,2
2037-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2037-12-01,0,1,1,1,-1,-1,0,4.5
2038-01-01,-1,-1,-1,-1,-1,0,0,-5
2038-02-01,0,0,0,0,0,0,-0.25,0
2038-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2038-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2038-05-01,2.177511329,0.567973897,0.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2038-06-01,-2.182348928,-0.572811496,-0.572811496,-2.536085559,-1.572811496,-1.572811496,0,-3.504840235
2038-07-01,0,0,0,1,1,1,0,-0.5
2038-08-01,0,0,-1,-1,-1,-1,0,-0.5
2038-09-01,0,0,1,1,0,0,0,2
2038-10-01,0,0,0,0,1,1,0,-1.5
2038-11-01,1,1,0,0,0,0,0,2
2038-12-01,1,1,2,2,2,0,0,8
2039-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2039-02-01,0,0,0,0,0,0,-0.25,0
2039-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2039-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2039-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2039-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2039-07-01,-1,-1,-1,-1,0,0,0,-4
2039-08-01,1,1,1,0,0,0,0,3
2039-09-01,0,0,0,1,1,0,0,2
2039-10-01,-1,-1,-1,-1,-1,0,0,-5
2039-11-01,0,1,1,0,0,0,0,2
2039-12-01,0,1,1,2,2,2,0,1
2040-01-01,1,1,0,0,0,0,0,2
2040-02-01,0,0,1,0,0,0,0.75,1
2040-03-01,-0.288872996,-0.49205214,-0.49205214,0.50794786,-0.187283424,0.50794786,0,-2.222182489
2040-04-01,0.293710594,-0.503110261,-0.503110261,-0.498272663,0.192121022,-0.503110261,0,0.239114085
2040-05-01,-0.822488671,-0.432026103,0.567973897,0.526410362,-0.432026103,-0.432026103,0,0.48790864
2040-06-01,0.817651072,0.427188504,0.427188504,0.463914441,1.427188504,1.427188504,0,-0.004840235
2040-07-01,0,0,-1,-1,-1,-1,0,-0.5
2040-08-01,0,0,1,1,1,0,0,3
2040-09-01,-1,-1,-1,-1,-1,0,0,-5
2040-10-01,1,1,0,0,0,0,0,2
2040-11-01,0,0,0,1,1,0,0,2
2040-12-01,0,-2,-2,-1,-1,0,0,-6
2041-01-01,0,0,1,1,0,0,0,2
2041-02-01,0,0,0,0,0,0,-0.25,0
2041-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2041-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2041-05-01,1.177511329,0.567973897,0.567973897,1.526410362,1.567973897,0.567973897,0,3.98790864
2041-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-0.572811496,0,-7.004840235
2041-07-01,1,1,1,0,0,0,0,3
2041-08-01,0,0,0,1,1,1,0,-0.5
2041-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2041-10-01,0,1,1,0,0,0,0,2
2041-11-01,0,0,0,0,1,1,0,-1.5
2041-12-01,0,0,-2,-2,-1,-1,0,-2.5
2042-01-01,0,0,0,1,1,0,0,2
2042-02-01,0,0,0,0,0,0,-0.25,0
2042-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2042-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2042-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2042-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2042-07-01,0,1,1,1,0,0,0,3
2042-08-01,-1,-1,-1,-1,0,0,0,-4
2042-09-01,1,1,0,0,0,0,0,2
2042-10-01,0,0,1,1,0,0,0,2
2042-11-01,-1,-1,-1,-1,-1,0,0,-5
2042-12-01,1,1,1,-1,-1,0,0,1
2043-01-01,0,0,0,0,1,1,0,-1.5
2043-02-01,0,0,0,0,0,0,-0.25,0
2043-03-01,-2.288872996,-1.49205214,-2.49205214,-2.49205214,-3.187283424,-2.49205214,0,-5.722182489
2043-04-01,2.293710594,1.496889739,2.496889739,2.501727337,2.192121022,1.496889739,0,7.239114085
2043-05-01,-1.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-0.432026103,0,-6.51209136
2043-06-01,1.817651072,1.427188504,0.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2043-07-01,0,0,1,1,1,0,0,3
2043-08-01,0,-1,-1,-1,-1,0,0,-4
2043-09-01,0,1,1,0,0,0,0,2
2043-10-01,0,0,0,1,1,0,0,2
2043-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2043-12-01,0,1,1,1,-1,-1,0,4.5
2044-01-01,-1,-1,-1,-1,-1,0,0,-5
2044-02-01,1,0,0,0,0,0,0.75,1
2044-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2044-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2044-05-01,2.177511329,1.567973897,0.567973897,0.526410362,0.567973897,0.567973897,0,3.98790864
2044-06-01,-1.182348928,-0.572811496,0.427188504,0.463914441,-0.572811496,-0.572811496,0,-0.004840235
2044-07-01,-1,-1,-1,-1,0,0,0,-4
2044-08-01,1,1,1,0,0,0,0,3
2044-09-01,0,0,0,1,1,0,0,2
2044-10-01,-1,-1,-1,-1,-1,0,0,-5
2044-11-01,0,1,1,0,0,0,0,2
2044-12-01,0,1,1,2,2,2,0,1
2045-01-01,1,1,0,0,0,0,0,2
2045-02-01,0,0,0,0,0,0,-0.25,0
2045-03-01,0.711127004,0.50794786,1.50794786,1.50794786,1.812716576,0.50794786,0,4.777817511
2045-04-01,-1.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-0.503110261,0,-6.760885915
2045-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2045-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2045-07-01,0,-1,-1,-1,-1,0,0,-4
2045-08-01,0,1,1,1,0,0,0,3
2045-09-01,0,0,0,0,1,1,0,-1.5
2045-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2045-11-01,0,0,1,1,0,0,0,2
2045-12-01,-2,-2,-1,-1,0,0,0,-6
2046-01-01,0,1,1,0,0,0,0,2
2046-02-01,0,0,0,0,0,0,-0.25,0
2046-03-01,-2.288872996,-1.49205214,-1.49205214,-0.49205214,-1.187283424,-0.49205214,0,-5.722182489
2046-04-01,2.293710594,0.496889739,0.496889739,0.501727337,1.192121022,0.496889739,0,3.739114085
2046-05-01,-0.822488671,-0.432026103,0.567973897,0.526410362,-0.432026103,-0.432026103,0,0.48790864
2046-06-01,0.817651072,0.427188504,0.427188504,0.463914441,1.427188504,1.427188504,0,-0.004840235
2046-07-01,0,0,-1,-1,-1,-1,0,-0.5
2046-08-01,0,0,1,1,1,0,0,3
2046-09-01,-1,-1,-1,-1,-1,0,0,-5
2046-10-01,1,1,0,0,0,0,0,2
2046-11-01,0,0,0,1,1,0,0,2
2046-12-01,0,-2,-2,-1,-1,0,0,-6
2047-01-01,0,0,1,1,0,0,0,2
2047-02-01,0,0,0,0,0,0,-0.25,0
2047-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2047-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2047-05-01,1.177511329,0.567973897,0.567973897,1.526410362,1.567973897,0.567973897,0,3.98790864
2047-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-0.572811496,0,-7.004840235
2047-07-01,1,1,1,0,0,0,0,3
2047-08-01,0,0,0,1,1,1,0,-0.5
2047-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2047-10-01,0,1,1,0,0,0,0,2
2047-11-01,0,0,0,0,1,1,0,-1.5
2047-12-01,0,0,-2,-2,-1,-1,0,-2.5
2048-01-01,0,0,0,1,1,0,0,2
2048-02-01,0,0,0,0,0,1,0.75,-2.5
2048-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2048-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2048-05-01,-1.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-0.432026103,0,-6.51209136
2048-06-01,1.817651072,1.427188504,0.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2048-07-01,0,0,1,1,1,0,0,3
2048-08-01,0,-1,-1,-1,-1,0,0,-4
2048-09-01,0,1,1,0,0,0,0,2
2048-10-01,0,0,0,1,1,0,0,2
2048-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2048-12-01,0,1,1,1,-1,-1,0,4.5
2049-01-01,-1,-1,-1,-1,-1,0,0,-5
2049-02-01,0,0,0,0,0,0,-0.25,0
2049-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2049-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2049-05-01,1.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2049-06-01,-1.182348928,0.427188504,0.427188504,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2049-07-01,0,0,0,1,1,1,0,-0.5
2049-08-01,0,0,-1,-1,-1,-1,0,-0.5
2049-09-01,0,0,1,1,0,0,0,2
2049-10-01,0,0,0,0,1,1,0,-1.5
2049-11-01,1,1,0,0,0,0,0,2
2049-12-01,1,1,2,2,2,0,0,8
2050-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2050-02-01,0,0,0,0,0,0,-0.25,0
2050-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2050-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2050-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2050-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2050-07-01,-1,-1,-1,-1,0,0,0,-4
2050-08-01,1,1,1,0,0,0,0,3
2050-09-01,0,0,0,1,1,0,0,2
2050-10-01,-1,-1,-1,-1,-1,0,0,-5
2050-11-01,0,1,1,0,0,0,0,2
2050-12-01,0,1,1,2,2,2,0,1
2051-01-01,1,1,0,0,0,0,0,2
2051-02-01,0,0,0,0,0,0,-0.25,0
2051-03-01,-0.288872996,-0.49205214,0.50794786,0.50794786,-0.187283424,-0.49205214,0,1.277817511
2051-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2051-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2051-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2051-07-01,0,-1,-1,-1,-1,0,0,-4
2051-08-01,0,1,1,1,0,0,0,3
2051-09-01,0,0,0,0,1,1,0,-1.5
2051-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2051-11-01,0,0,1,1,0,0,0,2
2051-12-01,-2,-2,-1,-1,0,0,0,-6
2052-01-01,0,1,1,0,0,0,0,2
2052-02-01,0,0,0,1,0,0,0.75,1
2052-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2052-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2052-05-01,1.177511329,0.567973897,0.567973897,1.526410362,1.567973897,0.567973897,0,3.98790864
2052-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-0.572811496,0,-7.004840235
2052-07-01,1,1,1,0,0,0,0,3
2052-08-01,0,0,0,1,1,1,0,-0.5
2052-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2052-10-01,0,1,1,0,0,0,0,2
2052-11-01,0,0,0,0,1,1,0,-1.5
2052-12-01,0,0,-2,-2,-1,-1,0,-2.5
2053-01-01,0,0,0,1,1,0,0,2
2053-02-01,0,0,0,0,0,0,-0.25,0
2053-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2053-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2053-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2053-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2053-07-01,0,1,1,1,0,0,0,3
2053-08-01,-1,-1,-1,-1,0,0,0,-4
2053-09-01,1,1,0,0,0,0,0,2
2053-10-01,0,0,1,1,0,0,0,2
2053-11-01,-1,-1,-1,-1,-1,0,0,-5
2053-12-01,1,1,1,-1,-1,0,0,1
2054-01-01,0,0,0,0,1,1,0,-1.5
2054-02-01,0,0,0,0,0,0,-0.25,0
2054-03-01,-2.288872996,-1.49205214,-2.49205214,-2.49205214,-3.187283424,-2.49205214,0,-5.722182489
2054-04-01,2.293710594,1.496889739,2.496889739,2.501727337,2.192121022,1.496889739,0,7.239114085
2054-05-01,-1.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-0.432026103,0,-6.51209136
2054-06-01,1.817651072,1.427188504,0.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2054-07-01,0,0,1,1,1,0,0,3
2054-08-01,0,-1,-1,-1,-1,0,0,-4
2054-09-01,0,1,1,0,0,0,0,2
2054-10-01,0,0,0,1,1,0,0,2
2054-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2054-12-01,0,1,1,1,-1,-1,0,4.5
2055-01-01,-1,-1,-1,-1,-1,0,0,-5
2055-02-01,0,0,0,0,0,0,-0.25,0
2055-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2055-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2055-05-01,1.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2055-06-01,-1.182348928,0.427188504,0.427188504,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2055-07-01,0,0,0,1,1,1,0,-0.5
2055-08-01,0,0,-1,-1,-1,-1,0,-0.5
2055-09-01,0,0,1,1,0,0,0,2
2055-10-01,0,0,0,0,1,1,0,-1.5
2055-11-01,1,1,0,0,0,0,0,2
2055-12-01,1,1,2,2,2,0,0,8
2056-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2056-02-01,0,1,0,0,0,0,0.75,1
2056-03-01,-0.288872996,-0.49205214,0.50794786,0.50794786,-0.187283424,-0.49205214,0,1.277817511
2056-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2056-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2056-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2056-07-01,0,-1,-1,-1,-1,0,0,-4
2056-08-01,0,1,1,1,0,0,0,3
2056-09-01,0,0,0,0,1,1,0,-1.5
2056-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2056-11-01,0,0,1,1,0,0,0,2
2056-12-01,-2,-2,-1,-1,0,0,0,-6
2057-01-01,0,1,1,0,0,0,0,2
2057-02-01,0,0,0,0,0,0,-0.25,0
2057-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2057-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2057-05-01,1.177511329,0.567973897,1.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2057-06-01,-1.182348928,-0.572811496,-0.572811496,-0.536085559,0.427188504,0.427188504,0,-3.504840235
2057-07-01,0,0,-1,-1,-1,-1,0,-0.5
2057-08-01,0,0,1,1,1,0,0,3
2057-09-01,-1,-1,-1,-1,-1,0,0,-5
2057-10-01,1,1,0,0,0,0,0,2
2057-11-01,0,0,0,1,1,0,0,2
2057-12-01,0,-2,-2,-1,-1,0,0,-6
